"MemberID","cMem","cChair","cRank","sChair","sRank"
"29120-106-100","['HSWM']","[]","[]","[]","[]"
"29120-107-100","['HSWM']","[]","[]","[]","[]"
"29120-108-100","['HSWM']","[]","[]","[]","[]"
"29120-109-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29120-110-100","['HSSM']","[]","[]","[]","[]"
"20512-109-200","['HSED', 'HSII', 'HSHM']","[]","[]","[]","[]"
"20512-110-200","['HSII', 'HSHM']","[]","[]","[]","[]"
"29930-106-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29930-107-100","['HSBA', 'HSSM', 'HSSO']","[]","[]","[]","[]"
"29930-108-100","['HSSO', 'HSWM']","[]","[]","[]","[]"
"29930-109-100","['HSSO', 'HSWM']","[]","[]","[]","[]"
"29930-110-100","['HSSO', 'HSWM']","['HSSO']","[]","[]","[]"
"20112-107-200","['HSED', 'HSJU']","[]","[]","[]","[]"
"20112-108-200","['HSED', 'HSJU']","[]","[]","[]","[]"
"20112-109-200","['HSED', 'HSJU', 'HSSM']","[]","[]","['HSED99']","[]"
"20112-110-200","['HSED', 'HSJU']","[]","[]","[]","['HSED99', 'HSJU99']"
"10808-103-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","['SSHR', 'JSEC']","[]","[]","[]"
"10808-104-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","['SSHR']","[]","[]"
"10808-105-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","['SSHR']","[]","[]"
"10808-106-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","['SSHR']","[]","['SSAS99', 'SSHR99', 'SSJU99']"
"10808-107-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","['SSHR']","[]","['SSAS99', 'SSHR99', 'SSJU99']","[]"
"10808-108-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","['SSHR']","[]","['SSAS99', 'SSHR99', 'SSJU99']"
"10808-109-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","['SSHR']","[]","['SSAS99', 'SSHR99', 'SSJU99']"
"10808-110-100","['SSAS', 'SSJU', 'SSHR', 'JSEC']","['SSHR']","[]","['SSAS99', 'SSJU99']","[]"
"29365-103-200","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29365-104-200","['HSAP', 'HSED']","[]","[]","[]","[]"
"29365-105-200","['HSAP', 'HSED', 'HSSO']","[]","[]","[]","[]"
"29365-106-200","['HSAP', 'HSBU', 'HSSO']","[]","[]","[]","[]"
"29365-107-200","['HSAP', 'HSBU']","[]","[]","['HSAP99']","[]"
"29365-108-200","['HSAP']","[]","[]","['HSAP99']","[]"
"29365-109-200","['HSAP']","[]","[]","['HSAP99']","[]"
"29365-110-200","['HSAP']","[]","[]","[]","['HSAP99']"
"20520-109-200","['HSAG', 'HSED', 'HSPW']","[]","[]","[]","[]"
"20520-110-200","['HSAG', 'HSED', 'HSPW']","[]","[]","[]","[]"
"29517-104-200","['HSAG', 'HSPW']","[]","[]","[]","[]"
"29517-105-200","['HSAG', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"29517-106-200","['HSAG', 'HSPW', 'HSVR', 'HLIG']","[]","[]","[]","[]"
"29517-107-200","['HSAP', 'HSBU', 'HLIG']","[]","[]","[]","[]"
"29517-108-200","['HSAP', 'HLIG']","[]","[]","['HLIG99', 'HLIG99']","[]"
"29517-109-200","['HSAP', 'HLIG']","[]","[]","[]","[]"
"29517-110-200","['HSAP']","[]","[]","[]","['HSAP99']"
"29761-105-100","['HSII', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"29761-106-100","['HSPW', 'HSSY']","[]","[]","[]","[]"
"29761-107-100","['HSPW', 'HSSY']","[]","[]","[]","[]"
"29761-108-100","['HSPW', 'HSSY']","[]","[]","[]","['HSSY99']"
"29761-110-100","['HSAG', 'HSPW', 'HSSY']","[]","[]","['HSSY99']","[]"
"14837-103-100","['HSFA', 'HSGO']","[]","[]","[]","[]"
"14837-104-100","['HSFA', 'HSGO']","[]","[]","[]","[]"
"14837-105-100","['HSFA', 'HSGO']","[]","[]","[]","[]"
"14837-106-100","['HSFA', 'HSGO']","[]","[]","[]","['HSFA99']"
"14837-107-100","['HSFA', 'HSGO']","[]","['HSFA']","[]","[]"
"14837-108-100","['HSFA', 'HSGO']","[]","['HSFA']","[]","[]"
"14837-109-100","['HSFA', 'HSGO']","[]","['HSFA']","[]","[]"
"14837-110-100","['HSFA', 'HSGO']","['HSFA']","[]","[]","[]"
"29352-103-200","['HSAG', 'HSVR']","[]","[]","[]","[]"
"29352-104-200","['HSAG', 'HSAS']","[]","[]","[]","[]"
"29352-105-200","['HSAG', 'HSAS', 'HSGO']","[]","[]","[]","[]"
"29352-106-200","['HSWM']","[]","[]","[]","[]"
"29352-107-200","['HSGO', 'HSWM']","[]","[]","[]","[]"
"29352-108-200","['HSGO', 'HSWM']","[]","[]","[]","[]"
"29352-109-200","['HSWM']","[]","[]","[]","[]"
"29352-110-200","['HSWM']","[]","[]","[]","[]"
"14031-103-200","['SSAS', 'SSBU', 'SSCM', 'SSEG']","[]","[]","[]","[]"
"14031-104-200","['SSAS', 'SSBU', 'SSCM', 'SSFI', 'SSRA', None, None]","[]","[]","[]","[]"
"14031-105-200","['SSCM', 'SSFI', 'SSRA', None]","[]","[]","[]","[]"
"14031-106-200","['SSCM', 'SSFI', 'SSRA', None]","[]","[]","[]","[]"
"14031-107-200","['SSCM', 'SSFI', 'SSRA', None, None, None]","[]","[]","[]","[]"
"14031-108-200","['SSCM', 'SSFI', 'SSRA', 'SLIN', 'JSLC']","['SSRA']","[]","['SSCM99']","[]"
"14031-109-200","['SSCM', 'SSFI', 'SSRA', 'SLIN', 'JSLC', 'JSPR']","['SSRA']","[]","['SSCM99']","[]"
"20710-110-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"15451-103-200","['HSWM']","[]","[]","[]","[]"
"15451-104-200","['HSWM']","[]","[]","[]","[]"
"15451-105-200","['HSWM', 'JSEC']","[]","[]","[]","[]"
"15451-106-200","['HSWM']","[]","[]","[]","[]"
"15451-107-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15451-108-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15451-109-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15451-110-200","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"15614-103-100","['HSWM']","[]","[]","[]","[]"
"15614-104-100","['HSFA', 'HSWM']","[]","[]","[]","[]"
"15614-105-100","['HSWM']","[]","[]","[]","[]"
"15614-106-100","['HSWM']","[]","[]","[]","[]"
"15614-107-100","['HSWM']","[]","[]","[]","['HSWM99']"
"15614-108-100","['HSWM']","[]","[]","[]","['HSWM99']"
"15614-109-100","['HSWM']","[]","[]","[]","['HSWM99']"
"15614-110-100","['HSWM']","[]","[]","['HSWM99']","[]"
"29358-103-100","['HSAS', 'HSSM']","[]","[]","[]","[]"
"29358-104-100","['HSAS', 'HSSM']","[]","[]","[]","[]"
"29358-105-100","['HSAS', 'HSJU']","[]","[]","[]","[]"
"29358-106-100","['HSAS', 'HSJU']","[]","[]","[]","[]"
"29358-107-100","['HSAS', 'HSJU']","[]","[]","[]","['HSAS99']"
"29358-108-100","['HSAS', 'HSJU']","[]","[]","[]","['HSAS99']"
"29358-109-100","['HSAS', 'HSJU']","[]","[]","[]","['HSAS99']"
"29358-110-100","['HSAS', 'HSJU']","[]","[]","[]","[]"
"29586-104-100","['HSPW', 'HSSM']","[]","[]","[]","[]"
"29586-105-100","['HSPW', 'HSSM']","[]","[]","[]","[]"
"29586-106-100","['HSPW', 'HSSM']","[]","[]","[]","['HSSM99']"
"29586-107-100","['HSPW', 'HSSM']","[]","[]","[]","['HSSM99']"
"29586-108-100","['HSHA', 'HSPW', 'HSSM', 'JSLC']","[]","[]","[]","['HSSM99']"
"29586-109-100","['HSHA', 'HSPW', 'HSSM', 'JSLC', 'JSPR']","[]","['HSHA']","[]","['HSSM99']"
"29586-110-100","['HSHA', 'HSPW', 'HSSM', 'JSLC', 'JSPR']","['HSHA']","[]","[]","[]"
"20311-108-200","['HSAG', 'HSED', 'HSSM']","[]","[]","[]","[]"
"20311-109-200","['HSAG', 'HSED', 'HSII', 'HSSM']","[]","[]","['HSSM99']","[]"
"20311-110-200","['HSAG', 'HSSM']","[]","[]","[]","['HSAG99']"
"29513-104-200","['HSED', 'HSIF']","[]","[]","[]","[]"
"29513-105-200","['HSED', 'HSIF']","[]","[]","[]","[]"
"29513-106-200","['HSED', 'HSIF']","[]","[]","[]","[]"
"29513-107-200","['HSED', 'HSIF']","[]","[]","['HSED99']","[]"
"29513-108-200","['HSED', 'HSIF']","[]","[]","['HSED99']","[]"
"29513-109-200","['HSED', 'HSIF']","[]","[]","['HSED99']","[]"
"29513-110-200","['HSIF']","[]","[]","[]","[]"
"29751-105-200","['HSED', 'HSII']","[]","[]","[]","[]"
"29751-106-200","['HSAP', 'HSII']","[]","[]","[]","[]"
"29751-107-200","['HSAP', 'HSII']","[]","[]","[]","[]"
"29751-108-200","['HSAP', 'HSII']","[]","[]","[]","[]"
"29751-109-200","['HSAP', 'HSII']","[]","[]","[]","[]"
"29751-110-200","['HSAP']","[]","[]","[]","[]"
"29734-105-200","['HSAG', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"29734-106-200","['HSIF']","[]","[]","[]","[]"
"29734-107-200","['HSAG', 'HSIF']","[]","[]","[]","[]"
"29734-108-200","['HSAG', 'HSIF']","[]","[]","[]","[]"
"29734-109-200","['HSIF']","[]","[]","[]","[]"
"29734-110-200","['HSIF']","[]","[]","[]","[]"
"20334-108-200","['HSED', 'HSPW']","[]","[]","[]","[]"
"20334-109-200","['HSED', 'HSGO', 'HSPW']","[]","[]","['HSGO99']","[]"
"20334-110-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29390-103-200","['HSBA', 'HSGO']","[]","[]","[]","[]"
"29390-104-200","['HSRU']","[]","[]","[]","[]"
"29390-105-200","['HSRU']","[]","[]","[]","[]"
"29390-106-200","['HSRU']","[]","[]","[]","[]"
"29390-107-200","['HSRU', 'HSHM']","[]","[]","['HSRU99']","[]"
"29390-108-200","['HSRU']","[]","[]","['HSRU99']","[]"
"29390-109-200","['HSBA']","[]","[]","['HSFS99']","[]"
"29390-110-200","['HSBA']","[]","[]","[]","['HSFS99']"
"29126-103-200","['HSJU', 'HSSM', 'JSEC']","[]","[]","[]","[]"
"29126-104-200","['HSWM']","[]","[]","[]","[]"
"29126-105-200","['HSWM']","[]","[]","[]","[]"
"29126-106-200","['HSWM']","[]","[]","[]","[]"
"29126-107-200","['HSWM']","[]","[]","[]","[]"
"29126-108-200","['HSWM']","[]","[]","[]","[]"
"29126-109-200","['HSWM']","[]","[]","['HSWM99']","[]"
"29126-110-200","['HSWM']","[]","[]","[]","['HSWM99']"
"14045-103-200","['HSAP']","[]","[]","[]","[]"
"14045-104-200","['HSAP']","[]","[]","[]","[]"
"14045-105-200","['HSAP']","[]","[]","[]","[]"
"14045-106-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14045-107-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14045-108-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14045-109-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14045-110-200","['HSAP']","[]","[]","[]","['HSAP99']"
"20303-108-200","['HSBA', 'HSII', 'HSVR']","[]","[]","[]","[]"
"20303-109-200","['HSBA', 'HSII', 'HSVR', 'HLIG']","[]","[]","[]","[]"
"20303-110-200","['HSBA', 'HSII', 'HLIG']","[]","[]","[]","[]"
"29928-106-200","['HSRU']","[]","[]","[]","[]"
"29928-107-200","['HSHA', 'HSRU']","[]","[]","[]","[]"
"29928-108-200","['HSHA', 'HSRU']","[]","[]","[]","[]"
"29928-109-200","['HSHA', 'HSWM', 'JSPR']","[]","[]","[]","[]"
"29928-110-200","['HSWM']","[]","[]","[]","[]"
"20714-110-200","['HSGO', 'HSII']","[]","[]","[]","[]"
"15112-103-200","['HSAS', 'HSDT', 'HSMM', 'HSPO', 'JSEC']","[]","[]","[]","[]"
"15112-104-200","['HSAS', 'HSII', 'JSEC']","[]","[]","[]","[]"
"15112-105-200","['HSAS', 'HSII', 'JSEC']","[]","[]","[]","[]"
"15112-106-200","['HSAS', 'HSII', 'JSEC']","[]","[]","['HSII99']","[]"
"15112-107-200","['HSAS', 'HSII', 'JSEC']","['JSEC']","[]","['HSAS99', 'HSAS99']","[]"
"15112-108-200","['HSAS', 'HSII', 'JSEC']","[]","[]","['HSAS99']","[]"
"15112-109-200","['HSAS', 'HSII', 'JSEC']","['JSEC']","[]","['HSAS99']","[]"
"15112-110-200","['HSAS', 'HSII', 'JSEC']","[]","['JSEC']","[]","['HSAS99']"
"15449-103-200","['HSBU', 'HSGO']","[]","[]","[]","[]"
"15449-104-200","['HSBU', 'HSGO']","[]","[]","[]","[]"
"15449-105-200","['HSBU', 'HSGO']","[]","[]","[]","[]"
"15449-106-200","['HSBU', 'HSGO']","[]","[]","['HSGO99']","[]"
"15449-107-200","['HSBA', 'HSGO', 'HSSY']","[]","[]","['HSGO99']","[]"
"15449-108-200","['HSBA', 'HSBU', 'HSGO', 'HSSY', 'HSHM']","[]","[]","['HSGO99']","[]"
"15449-109-200","['HSBA', 'HSGO', 'HSHM']","[]","[]","['HSGO99']","[]"
"15449-110-200","['HSBA', 'HSGO', 'HSHM']","[]","[]","[]","['HSGO99']"
"29907-106-200","['HSED', 'HSFA', 'HSII']","[]","[]","[]","[]"
"29907-107-200","['HSED', 'HSFA', 'HSII']","[]","[]","[]","[]"
"29907-108-200","['HSBU', 'HSFA', 'HSII']","[]","[]","[]","[]"
"29907-109-200","['HSFA', 'HSII']","[]","[]","[]","[]"
"29907-110-200","['HSFA', 'HSII']","[]","[]","[]","[]"
"15633-103-200","['HSBA', 'HSGO', 'HSII']","[]","[]","[]","[]"
"15633-104-200","['SSEG', 'SSEV', 'SSFR', 'SLIA']","[]","[]","[]","[]"
"15633-105-200","['SSEG', 'SSEV', 'SSFR', 'SLIA']","[]","[]","[]","[]"
"15633-106-200","['SSEG', 'SSEV', 'SSFR', 'SLIA']","[]","[]","['SSEG99', 'SSFR99']","[]"
"15633-107-200","['SSAF', 'SSEG', 'SSFI', 'SSFR', 'SPOC', 'SLIA']","[]","[]","[]","['SSEG99']"
"15633-108-200","['SSEG', 'SSEV', 'SSFI', 'SPOC', 'SLIA']","[]","[]","['SSEG99', 'SSFI99']","[]"
"15633-109-200","['SSAF', 'SSEG', 'SSFI', 'SPOC', 'SLIA']","[]","[]","['SSEG99', 'SSFI99']","[]"
"15630-103-200","['HSAP']","[]","[]","[]","[]"
"15630-104-200","['HSAP']","[]","[]","[]","[]"
"15630-105-200","['HSAP']","[]","[]","[]","[]"
"15630-106-200","['HSAP']","[]","[]","['HSAP99']","[]"
"15630-107-200","['HSAP']","[]","[]","['HSAP99']","[]"
"15630-108-200","['HSAP']","[]","[]","['HSAP99']","[]"
"15630-109-200","['HSAP']","[]","[]","['HSAP99']","[]"
"15630-110-200","['HSAP']","[]","[]","[]","['HSAP99']"
"29509-104-200","['HSED', 'HSSY']","[]","[]","[]","[]"
"29509-105-200","['HSBA', 'HSSY']","[]","[]","[]","[]"
"29509-106-200","['HSBA', 'HSSY']","[]","[]","[]","[]"
"29509-107-200","['HSBA', 'HSGO', 'HSSY']","[]","[]","['HSGO99']","[]"
"29509-108-200","['HSAP']","[]","[]","[]","[]"
"29509-109-200","['HSAP']","[]","[]","[]","[]"
"29509-110-200","['HSAP']","[]","[]","[]","[]"
"29516-104-200","['HSBA', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"29516-105-200","['HSWM']","[]","[]","[]","[]"
"29516-106-200","['HSWM']","[]","[]","[]","[]"
"29516-107-200","['HSWM']","[]","[]","[]","[]"
"29516-108-200","['HSFA', 'HSWM']","[]","[]","[]","[]"
"29516-109-200","['HSFA', 'HSWM']","[]","[]","[]","[]"
"29516-110-200","['HSWM']","[]","[]","[]","['HSWM99']"
"29779-105-200","['HSIF']","[]","[]","[]","[]"
"29779-106-200","['HSAS', 'HSIF', 'HLIG']","[]","[]","[]","[]"
"29779-107-200","['HSAS', 'HSIF']","[]","[]","[]","[]"
"29779-108-200","['HSAS', 'HSIF']","[]","[]","[]","[]"
"29779-109-200","['HSIF', 'HLIG']","[]","[]","['HLIG99']","[]"
"29779-110-200","['HSIF', 'HLIG']","[]","[]","[]","['HLIG99']"
"29355-103-100","['HSBA', 'HSFA', 'HSPO']","[]","[]","[]","[]"
"29355-104-100","['HSBA', 'HSFA']","[]","[]","[]","[]"
"29355-105-100","['HSIF']","[]","[]","[]","[]"
"29355-106-100","['HSIF']","[]","[]","[]","[]"
"29355-107-100","['HSIF']","[]","[]","[]","[]"
"29355-108-100","['HSIF']","[]","[]","[]","[]"
"29355-109-100","['HSIF']","[]","[]","[]","[]"
"29355-110-100","['HSIF']","[]","[]","[]","[]"
"20760-110-100","['HSBA', 'HSVR']","[]","[]","[]","[]"
"15245-103-100","['HSAS', 'HSII']","[]","[]","[]","[]"
"15245-104-100","['HSAS', 'HSII']","[]","[]","[]","[]"
"15245-105-100","['HSAS', 'HSII']","[]","[]","[]","[]"
"15245-106-100","['HSAS', 'HSII']","[]","[]","[]","['HSAS99']"
"15245-107-100","['HSAS', 'HSII']","[]","[]","[]","['HSAS99']"
"15245-108-100","['HSAS', 'HSII']","[]","[]","[]","['HSAS99']"
"15245-109-100","['HSAS', 'HSII']","[]","[]","[]","['HSAS99']"
"15245-110-100","['HSAS', 'HSII']","[]","[]","['HSAS99']","[]"
"15245-111-100","['HSAS', 'HSII']","[]","[]","[]","[]"
"20928-111-100","['HSBA', 'HSVR']","[]","[]","[]","[]"
"20736-110-100","['HSPW', 'HSRU']","[]","[]","[]","[]"
"20736-111-100","['HSPW', 'HSRU']","[]","[]","[]","[]"
"29938-106-100","['HSPW', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"29938-107-100","['HSPW', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"29938-108-100","['HSBU', 'HSPW', 'HSSY', 'HSSY']","[]","[]","[]","[]"
"29938-109-100","['HSBU', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"29938-110-100","['HSBU', 'HSPW', 'HSSY']","[]","[]","['HSSY99']","[]"
"29938-111-100","['HSPW', 'HSSY']","[]","[]","['HSSY99']","[]"
"20347-108-200","['HSBA', 'HSBU']","[]","[]","[]","[]"
"20347-109-200","['HSBA', 'HSBU', 'HSFA']","[]","[]","[]","[]"
"20347-110-200","['HSBA', 'HSBU', 'HSFA', 'HSSO']","[]","[]","[]","[]"
"20347-111-200","['HSBA', 'HSFA', 'HSSO']","[]","[]","[]","[]"
"20509-109-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"20509-110-100","['HSBA', 'HSSM']","[]","[]","['HSSM99']","[]"
"20509-111-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29702-105-100","['HSAG', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"29702-106-100","['HSAG', 'HSPW']","[]","[]","[]","[]"
"29702-107-100","['HSAG', 'HSPW']","[]","[]","[]","[]"
"29702-108-100","['HSAP']","[]","[]","[]","[]"
"29702-109-100","['HSAP']","[]","[]","[]","[]"
"29702-110-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"29702-111-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"14101-104-100","['SSFR', 'SSJU']","[]","['SSJU']","[]","[]"
"14101-103-100","['SSFR', 'SSJU']","['SSJU']","[]","[]","[]"
"14101-105-100","['SSFR', 'SSJU']","[]","['SSFR']","[]","[]"
"14101-106-100","['SSFR', 'SSJU']","[]","['SSFR']","[]","['SSFR99', 'SSJU99']"
"14101-107-100","['SSFR', 'SSJU']","['SSFR']","[]","['SSFR99', 'SSJU99']","[]"
"14101-108-100","['SSFR', 'SSJU']","[]","['SSFR']","[]","['SSFR99', 'SSJU99']"
"14101-109-100","['SSFR', 'SSJU']","[]","['SSFR']","[]","['SSFR99', 'SSJU99']"
"14101-110-100","['SSFR', 'SSJU']","['SSFR']","[]","['SSJU99']","[]"
"20943-111-100","['HSAG', 'HSPW']","[]","[]","[]","[]"
"15010-103-100","['HSIF', 'HSJU', 'HSSY']","[]","[]","[]","[]"
"15010-104-100","['HSIF', 'HSJU']","[]","[]","[]","[]"
"15010-105-100","['HSIF', 'HSJU']","[]","[]","[]","[]"
"15010-106-100","['HSIF', 'HSJU']","[]","[]","[]","['HSIF99']"
"15010-107-100","['HSIF', 'HSJU']","[]","[]","[]","['HSIF99']"
"15010-108-100","['HSIF', 'HSJU']","[]","[]","[]","['HSIF99']"
"15010-109-100","['HSIF', 'HSJU']","[]","[]","[]","['HSIF99']"
"15010-110-100","['HSIF', 'HSJU']","[]","[]","[]","[]"
"15010-111-100","['HSIF', 'HSJU']","[]","[]","['HSIF99']","[]"
"29713-105-100","['HSAS', 'HSSM']","[]","[]","[]","[]"
"29713-106-100","['HSAP']","[]","[]","[]","[]"
"29713-107-100","['HSAP']","[]","[]","[]","[]"
"29713-108-100","['HSAP']","[]","[]","[]","[]"
"29713-109-100","['HSAP']","[]","[]","[]","[]"
"29713-110-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"29713-111-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"20900-111-100","['HSAG', 'HSAS', 'HSSM']","[]","[]","[]","[]"
"20137-107-200","['HSBU', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"20137-108-200","['HSBU', 'HSPW', 'HSVR']","[]","[]","['HSVR99']","[]"
"20137-109-200","['HSII', 'HSPW', 'HSVR']","[]","[]","['HSVR99']","[]"
"20137-110-200","['HSII', 'HSPW', 'HSVR']","[]","[]","[]","['HSII99']"
"20137-111-200","['HSII', 'HSPW', 'HSVR']","[]","[]","[]","['HSII99', 'HSVR99']"
"20313-108-200","['HSBA', 'HSBU', 'HSVR']","[]","[]","[]","[]"
"20313-109-200","['HSBA', 'HSGO', 'HSVR']","[]","[]","[]","[]"
"20313-110-200","['HSBA', 'HSVR', 'HSHM']","[]","[]","[]","['HSVR99']"
"20313-111-200","['HSWM']","[]","[]","[]","[]"
"29350-103-200","['HSAS', 'HSVR']","[]","[]","[]","[]"
"29350-104-200","['HSAS', 'HSJU', 'HSVR']","[]","[]","[]","[]"
"29350-105-200","['HSAS', 'HSJU', 'HSVR']","[]","[]","[]","[]"
"29350-106-200","['HSAS', 'HSJU', 'HSVR']","[]","[]","['HSAS99']","[]"
"29350-107-200","['HSIF', 'HSVR']","[]","[]","['HSVR99']","[]"
"29350-108-200","['HSIF', 'HSVR']","[]","[]","['HSVR99']","[]"
"29350-109-200","['HSIF', 'HSVR']","['HSVR']","[]","[]","[]"
"29350-110-200","['HSIF', 'HSVR']","[]","['HSVR']","[]","[]"
"29350-111-200","['HSIF', 'HSVR']","[]","['HSVR']","[]","[]"
"20917-111-200","['HSPW', 'HSHM']","[]","[]","[]","[]"
"20746-110-100","['HSPW', 'HSHM']","[]","[]","['HSHM99']","[]"
"20746-111-100","['HSPW', 'HSHM']","[]","[]","['HSHM99']","[]"
"29327-103-200","['HSBA', 'HSED', 'HSMM']","[]","[]","[]","[]"
"29327-104-200","['HSBA', 'HSED', 'HLIG']","[]","[]","[]","[]"
"29327-105-200","['HSBA', 'HSED', 'HLIG']","[]","[]","[]","[]"
"29327-106-200","['HSBA', 'HSED', 'HLIG']","[]","[]","['HLIG99', 'HSED99']","[]"
"29327-107-200","['HSBA', 'HSED', 'HLIG']","[]","[]","['HLIG99', 'HSED99']","[]"
"29327-108-200","['HSBA', 'HSED']","[]","[]","['HSED99']","[]"
"29327-109-200","['HSBA', 'HSED']","[]","[]","['HSED99']","[]"
"29327-110-200","['HSBA', 'HSED']","[]","[]","[]","['HSED99']"
"29327-111-200","['HSBA', 'HSED']","[]","[]","[]","['HSED99']"
"20761-110-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"20761-111-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"20945-111-100","['HSAG', 'HSSY', 'HSSM']","[]","[]","['HSSM99']","[]"
"20302-108-100","['HSBA', 'HSBU']","[]","[]","[]","[]"
"20302-109-100","['HSBA', 'HSBU']","[]","[]","[]","[]"
"20302-110-100","['HSHA', 'HSJU', 'HSWM']","[]","[]","[]","[]"
"20302-111-100","['HSHA', 'HSWM']","[]","[]","[]","[]"
"20350-108-100","['HSAG', 'HSBA', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20350-109-100","['HSAG', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20350-110-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"20350-111-100","['HSAP', 'HSSY']","[]","[]","[]","[]"
"99342-103-100","[]","[]","[]","[]","[]"
"99342-104-200","['HSIF']","[]","[]","[]","[]"
"99342-105-200","[]","[]","[]","[]","[]"
"99342-106-200","['HSED', 'HSIF']","[]","[]","[]","[]"
"99342-107-200","['HSIF']","[]","[]","[]","[]"
"99342-108-200","['HSIF', 'HSGO']","[]","[]","[]","[]"
"99342-109-200","['HSIF']","[]","[]","['HSIF99']","[]"
"99342-110-200","['HSIF']","[]","[]","[]","[]"
"99342-111-200","['HSIF']","[]","[]","[]","[]"
"29731-105-100","['HSJU', 'HSII']","[]","[]","[]","[]"
"29731-106-100","['HSFA', 'HSJU', 'HSII']","[]","[]","[]","[]"
"29731-107-100","['HSFA', 'HSJU']","[]","[]","[]","[]"
"29731-108-100","['HSFA', 'HSJU']","[]","[]","[]","[]"
"29731-109-100","['HSFA', 'HSJU']","[]","[]","[]","['HSFA99']"
"29731-110-100","['HSFA', 'HSJU', 'HSSO']","[]","[]","['HSFA99']","[]"
"29731-111-100","['HSFA', 'HSJU']","[]","[]","['HSFA99']","[]"
"29336-103-200","['HSFA', 'HSMM']","[]","[]","[]","[]"
"29336-104-200","['HSHA', 'HSRU']","[]","[]","[]","[]"
"29336-105-200","['HSRU']","[]","[]","[]","[]"
"29336-106-200","['HSRU']","[]","[]","[]","[]"
"29336-107-200","['HSRU']","[]","[]","[]","[]"
"29336-108-200","['HSRU', 'HSHM']","[]","[]","[]","[]"
"29336-109-200","['HSRU']","[]","[]","[]","[]"
"29336-110-200","['HSRU']","[]","[]","[]","[]"
"29336-111-200","['HSRU']","[]","[]","[]","[]"
"20939-111-100","['HSBA', 'HSGO']","[]","[]","[]","[]"
"29144-103-100","['HSAS', 'HSVR']","[]","[]","[]","[]"
"29144-104-100","['HSAS', 'HSVR']","[]","[]","[]","[]"
"29144-105-100","['HSAP']","[]","[]","[]","[]"
"29144-106-100","['HSAP']","[]","[]","[]","[]"
"29144-107-100","['HSAP']","[]","[]","[]","[]"
"29144-108-100","['HSAP', 'HSBU']","[]","[]","[]","['HSAP99']"
"29144-109-100","['HSAP', 'HSBU']","[]","[]","[]","['HSAP99']"
"29144-110-100","['HSAP', 'HSBU']","[]","[]","['HSAP99']","[]"
"29144-111-100","['HSAP', 'HSBU']","[]","[]","['HSAP99']","[]"
"29362-103-200","['HSPW', 'HSSY']","[]","[]","[]","[]"
"29362-104-200","['HSHA', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"29362-105-200","['HSHA', 'HSPW', 'HSSY', 'JSLC']","[]","[]","[]","[]"
"29362-106-200","['HSED', 'HSHA', 'HSPW', 'HSSY', 'JSLC']","[]","[]","[]","[]"
"29362-107-200","['HSED', 'HSHA', 'HSPW', 'HSSY', 'JSLC']","['JSLC']","[]","['HSSY99']","[]"
"29362-108-200","['HSED', 'HSHA', 'HSPW', 'HSSY', 'JSLC']","[]","[]","['HSSY99']","[]"
